"","V1","V2","X","pixelxocc","pixel.id","fire","pix","ID","groups.all","fire.occ","group","elev","fire.yr","sens","int","pue","m.npp","map","m.bare","m.shrub","m.annual","m.perennial","m.litter","group.fire.occ","group.num","fire.num"
"3485",-4.03740631696834,-3.43529071099623,3485,"unburned-7206-after","unburned-7206","unburned",7206,7206,"after_unburned","after","unburned",1438.91589355469,NA,0.115048398795374,12.5192196108282,0.160865321382213,43.9555555555556,273.244445588854,22.4444444444444,18.5555555555556,14.8888888888889,9.77777777777778,19,"unburned-after",0,1
"3486",-3.17687127194441,1.54732622337674,3486,"unburned-7206-before","unburned-7206","unburned",7206,7206,"before_unburned","before","unburned",1438.91589355469,NA,0.229143071676451,-10.5880472324664,0.190916313934618,52.88,276.979996681214,17.4,18.9,14.9,12,19.3,"unburned-before",0,0
"3487",-3.88084832304562,-5.65234909797602,3487,"unburned-721-after","unburned-721","unburned",721,721,"after_unburned","after","unburned",1462.35583496094,NA,0.0873658117985409,17.5679416509164,0.142911347515485,45.2,316.279993057251,22.9,16.8,14.2,7.7,16.2,"unburned-after",0,1
"3488",-8.17669638331537,-4.72977010477046,3488,"unburned-721-before","unburned-721","unburned",721,721,"before_unburned","before","unburned",1462.35583496094,NA,0.112904491643202,12.1091046332443,0.154220155293824,45.2,293.087501525879,21,18.875,9.75,6.5,16,"unburned-before",0,0
"3489",-3.73228575606869,-17.0345523029353,3489,"unburned-7218-after","unburned-7218","unburned",7218,7218,"after_unburned","after","unburned",1313.13366699219,NA,0.170284959955424,-4.28370805342713,0.147724879523782,28.05,189.879999160767,34,16.1,16.5,2.2,15.2,"unburned-after",0,1
"3490",-11.6559698118829,-22.6490018822491,3490,"unburned-7218-before","unburned-7218","unburned",7218,7218,"before_unburned","before","unburned",1313.13366699219,NA,0.18334539217964,-3.95162944152862,0.163993632122366,33.4875,204.200001955032,42.375,16.25,9.625,2,12.375,"unburned-before",0,0
"3491",8.24105956815217,-8.62141056443033,3491,"unburned-7241-after","unburned-7241","unburned",7241,7241,"after_unburned","after","unburned",1462.93566894531,NA,0.255648991602164,-0.177377602667165,0.254760199038177,50.8428571428571,199.571429661342,25.2857142857143,14.4285714285714,27.4285714285714,6.57142857142857,14.2857142857143,"unburned-after",0,1
"3492",0.60872317478305,-7.59554889485537,3492,"unburned-7241-before","unburned-7241","unburned",7241,7241,"before_unburned","before","unburned",1462.93566894531,NA,0.193860734357443,13.2224680712366,0.250927925279086,58.14,231.699998855591,25,15.7,19.3,7.3,14.7,"unburned-before",0,0
"3493",4.89524526772196,-3.67585743040769,3493,"unburned-7246-after","unburned-7246","unburned",7246,7246,"after_unburned","after","unburned",1367.47277832031,NA,0.153807141827913,31.5722884523463,0.304278757328619,63.8444444444444,209.822220272488,21.4444444444444,10,20.7777777777778,11.5555555555556,22.7777777777778,"unburned-after",0,1
"3494",-4.84877245559377,-8.84518518987878,3494,"unburned-7246-before","unburned-7246","unburned",7246,7246,"before_unburned","before","unburned",1367.47277832031,NA,0.179435685192956,23.5484783660021,0.275815491216349,67.39,244.330003738403,30.5,13,13.4,11.6,20.5,"unburned-before",0,0
"3495",-4.80613779310796,-2.46699510676484,3495,"unburned-7247-after","unburned-7247","unburned",7247,7247,"after_unburned","after","unburned",1488.47412109375,NA,0.100632068016275,26.8659905318627,0.195789059131493,55.2777777777778,282.333333757189,22.3333333333333,18.6666666666667,14.1111111111111,11,18.6666666666667,"unburned-after",0,1
"3496",-2.51388994045225,-0.817059914180174,3496,"unburned-7247-before","unburned-7247","unburned",7247,7247,"before_unburned","before","unburned",1488.47412109375,NA,0.163775875205721,11.9289823435977,0.205457912876808,58.8,286.189999580383,20.5,19.3,16.6,11.4,17.6,"unburned-before",0,0
"3497",1.25574203114747,-8.54795103708069,3497,"unburned-7260-after","unburned-7260","unburned",7260,7260,"after_unburned","after","unburned",1390.99487304688,NA,0.139328837460829,-0.723218951381047,0.136109602731741,30.5777777777778,224.655550850762,26.8888888888889,16.4444444444444,20.8888888888889,7.44444444444444,15.6666666666667,"unburned-after",0,1
"3498",0.911614265488228,-3.72072202260664,3498,"unburned-7260-before","unburned-7260","unburned",7260,7260,"before_unburned","before","unburned",1390.99487304688,NA,-0.0451960938245816,85.4636800525866,0.317707007656004,74.82,235.499999046326,23,16,19.5,10.8,16.4,"unburned-before",0,0
"3499",2.47242872202558,-14.6426598782034,3499,"unburned-727-after","unburned-727","unburned",727,727,"after_unburned","after","unburned",1281.51696777344,NA,0.195306517179151,-14.2818342046551,0.120004217567575,22.76,189.660000801086,30.8,13.3,21.5,3.6,13.1,"unburned-after",0,1
"3500",-6.91609368792361,-12.1127212087892,3500,"unburned-727-before","unburned-727","unburned",727,727,"before_unburned","before","unburned",1281.51696777344,NA,0.190378116619916,-10.0821091929737,0.140124612257112,28.1125,200.624997615814,27.625,14.625,10.625,3.75,12.75,"unburned-before",0,0
"3501",14.0099033654759,1.51936485531578,3501,"unburned-7270-after","unburned-7270","unburned",7270,7270,"after_unburned","after","unburned",1399.02514648438,NA,0.186300030814943,15.1419105380886,0.24824984248745,60.6777777777778,244.422220653958,17.2222222222222,8.33333333333333,29.5555555555556,15.5555555555556,15.6666666666667,"unburned-after",0,1
"3502",8.04398605893633,2.46745266998128,3502,"unburned-7270-before","unburned-7270","unburned",7270,7270,"before_unburned","before","unburned",1399.02514648438,NA,0.234290736388137,10.2894601554542,0.278491347598238,64.83,232.78999710083,18.7,11.6,24.8,17.1,14.1,"unburned-before",0,0
"3503",-9.34502461902946,19.3770805096924,3503,"unburned-7274-after","unburned-7274","unburned",7274,7274,"after_unburned","after","unburned",1824.92272949219,NA,0.0735448495394622,118.83586609541,0.35164545421804,150.2625,427.312505245209,10.5,25.875,10.5,28.25,13.5,"unburned-after",0,1
"3504",-11.7311568964907,19.4393345522833,3504,"unburned-7274-before","unburned-7274","unburned",7274,7274,"before_unburned","before","unburned",1824.92272949219,NA,0.15858191947932,76.760225112238,0.330320385878784,147.64,446.960000991821,12.3,27.3,9,29.5,13.3,"unburned-before",0,0
"3505",-9.49071365975758,19.3020000997888,3505,"unburned-7288-after","unburned-7288","unburned",7288,7288,"after_unburned","after","unburned",2221.9287109375,NA,0.0396047087675775,85.9970394781177,0.189185010421246,108.766666666667,574.922222561306,10.6666666666667,25.7777777777778,10.3333333333333,28.3333333333333,11.7777777777778,"unburned-after",0,1
"3506",-10.8341507463461,15.1137142200006,3506,"unburned-7288-before","unburned-7288","unburned",7288,7288,"before_unburned","before","unburned",2221.9287109375,NA,-0.094129730265064,179.532227801366,0.213509716617305,124.6,583.579998016357,12.9,25.5,9,24.6,11.9,"unburned-before",0,0
"3507",5.44972561130966,-0.249430129379787,3507,"unburned-7299-after","unburned-7299","unburned",7299,7299,"after_unburned","after","unburned",1609.01318359375,NA,0.142738428064606,9.6949892419044,0.173149310326545,55.2,318.799999237061,16.2,15.4,22.6,9.6,10.8,"unburned-after",0,1
"3508",0.708981447724653,-0.0233263489481899,3508,"unburned-7299-before","unburned-7299","unburned",7299,7299,"before_unburned","before","unburned",1609.01318359375,NA,0.123006531582054,18.1409636514245,0.175701680010478,60.4875,344.262502193451,19.25,17.5,19.125,12,11.25,"unburned-before",0,0
"3509",-8.3895476101201,16.7554242796902,3509,"unburned-7324-after","unburned-7324","unburned",7324,7324,"after_unburned","after","unburned",1960.43530273438,NA,0.116883260413808,107.67439945736,0.378031689414151,155.866666666667,412.311113145616,11.7777777777778,22.3333333333333,10.1111111111111,27,15.2222222222222,"unburned-after",0,1
"3510",-10.4455906261956,17.735080772063,3510,"unburned-7324-before","unburned-7324","unburned",7324,7324,"before_unburned","before","unburned",1960.43530273438,NA,0.11847631423509,92.8713839545334,0.325422819283026,146.04,448.770004272461,11.4,22.7,7.9,27.9,16.1,"unburned-before",0,0
"3511",10.7249526007672,-7.80695144798425,3511,"unburned-7327-after","unburned-7327","unburned",7327,7327,"after_unburned","after","unburned",1460.13684082031,NA,0.231560091697819,-16.8440286108475,0.160944116224277,38.39,238.529999732971,21.8,11.3,27.8,5.6,12.1,"unburned-after",0,1
"3512",6.78266173583536,-8.92826623146864,3512,"unburned-7327-before","unburned-7327","unburned",7327,7327,"before_unburned","before","unburned",1460.13684082031,NA,0.197503322860013,-9.20843240043709,0.163522300559974,44.3125,270.987503528595,23.875,13.25,24.75,5.25,12,"unburned-before",0,0
"3513",-4.41411286463045,-3.38615723482995,3513,"unburned-7328-after","unburned-7328","unburned",7328,7328,"after_unburned","after","unburned",1714.14562988281,NA,0.13203865434531,13.476268373058,0.187334731336806,45.6555555555556,243.711111280653,18,16.2222222222222,12,6.55555555555556,12,"unburned-after",0,1
"3514",-5.13668245991554,-2.0745508595012,3514,"unburned-7328-before","unburned-7328","unburned",7328,7328,"before_unburned","before","unburned",1714.14562988281,NA,0.207683814242649,-1.27822085649643,0.202998425628099,55.38,272.809997558594,18.1,17.9,12.1,7.9,11.3,"unburned-before",0,0
"3515",-0.718670138731603,-9.41905274321629,3515,"unburned-7330-after","unburned-7330","unburned",7330,7330,"after_unburned","after","unburned",1378.56005859375,NA,0.180548696248031,8.88559921654988,0.221343673265291,48.2111111111111,217.811109754774,31.1111111111111,12.4444444444444,18,11.5555555555556,16.1111111111111,"unburned-after",0,1
"3516",-4.2452239877943,-9.84205361780318,3516,"unburned-7330-before","unburned-7330","unburned",7330,7330,"before_unburned","before","unburned",1378.56005859375,NA,-0.00106071791146162,72.1908466043637,0.316876602563281,71.95,227.059995651245,33.7,14.3,15.6,12.7,14.8,"unburned-before",0,0
"3517",3.15871133887113,-7.86956555606474,3517,"unburned-7338-after","unburned-7338","unburned",7338,7338,"after_unburned","after","unburned",1258.7998046875,NA,0.147842888456931,-7.59256276453372,0.103867687523907,17.9333333333333,172.655555937025,19.6666666666667,13.1111111111111,19.3333333333333,2.88888888888889,14.7777777777778,"unburned-after",0,1
"3518",-0.668296494208647,-7.06551160042152,3518,"unburned-7338-before","unburned-7338","unburned",7338,7338,"before_unburned","before","unburned",1258.7998046875,NA,0.152457512050351,-5.86998864503206,0.123663297393247,25.21,203.860001564026,20.3,13.7,15.5,4.4,13.2,"unburned-before",0,0
"3519",-0.470441858145174,5.74285260339158,3519,"unburned-7341-after","unburned-7341","unburned",7341,7341,"after_unburned","after","unburned",1691.69787597656,NA,0.148703077903284,72.2198680318948,0.454259119399679,107.366666666667,236.355555852254,13.1111111111111,16.2222222222222,15.7777777777778,14.8888888888889,13.2222222222222,"unburned-after",0,1
